"01-01-2013",12,9,7,6,5,5,10,10,12,12,13,12,9,7,4,4,6,19,26,-9999,19,31,31,27
"02-01-2013",14,28,17,16,29,21,40,49,48,57,57,34,13,13,14,9,13,24,92,97,29,77,26,12
"03-01-2013",25,71,18,20,28,25,32,42,72,84,63,21,7,10,10,8,12,22,25,73,46,74,50,56
"04-01-2013",19,29,32,14,10,8,38,64,70,88,90,62,33,27,16,15,16,35,50,44,93,193,211,66
"05-01-2013",104,84,53,37,56,43,66,47,73,34,38,34,34,33,29,26,31,55,58,111,174,122,55,67
"06-01-2013",40,52,15,33,29,21,15,12,11,11,8,7,9,7,8,7,7,8,10,14,20,13,18,14
"07-01-2013",11,10,7,9,11,13,28,45,62,49,18,13,18,20,17,13,12,21,34,30,16,9,10,8
"08-01-2013",6,6,6,5,6,8,13,25,31,25,20,9,8,8,9,8,9,10,13,22,37,29,60,19
"09-01-2013",12,11,10,7,7,7,24,36,39,31,19,16,14,13,13,18,16,22,48,69,97,81,29,15
"10-01-2013",38,33,33,49,22,17,30,99,161,127,68,21,29,20,11,11,14,28,25,31,32,35,25,19
"11-01-2013",17,11,10,6,6,7,11,51,51,29,19,9,9,10,9,8,9,19,63,111,56,48,103,61
"12-01-2013",29,39,31,40,17,8,15,20,33,51,29,41,16,17,13,15,38,53,25,21,22,41,68,37
"13-01-2013",26,27,44,40,21,29,43,48,35,26,21,18,17,10,8,8,9,12,16,19,23,24,14,12
"14-01-2013",15,11,11,15,10,32,47,107,170,134,47,20,11,8,8,10,16,17,26,27,29,25,82,54
"15-01-2013",18,19,31,17,12,23,55,159,97,61,64,34,19,15,16,13,12,13,25,25,36,34,15,8
"16-01-2013",5,6,5,3,3,4,13,30,62,45,17,6,6,6,8,7,8,8,27,27,20,16,6,5
"17-01-2013",4,5,5,4,4,5,9,55,51,56,28,11,9,9,13,16,14,44,72,52,45,20,16,12
"18-01-2013",16,19,23,13,7,6,39,82,53,37,30,13,9,9,8,6,6,7,30,25,11,9,6,6
"19-01-2013",5,5,5,5,7,6,7,9,19,12,7,6,6,6,6,6,6,5,7,7,10,13,16,12
"20-01-2013",9,9,7,5,18,6,10,15,18,11,10,9,9,7,7,9,7,27,74,140,38,22,33,52
"21-01-2013",14,12,7,8,9,9,40,92,174,148,113,57,24,23,24,15,12,16,28,43,31,12,20,20
"22-01-2013",38,22,6,8,6,9,33,61,64,140,69,23,18,15,19,11,11,14,43,110,43,39,75,43
"23-01-2013",25,12,14,11,4,4,12,34,66,31,14,7,7,7,7,7,7,10,38,29,27,31,23,15
"24-01-2013",15,16,9,7,5,5,10,43,46,41,35,28,14,23,10,10,12,12,18,26,93,68,17,21
"25-01-2013",10,9,10,8,9,8,29,50,45,56,37,25,23,27,24,14,13,11,32,34,14,14,10,9
"26-01-2013",7,5,5,5,4,4,6,9,24,17,13,10,8,7,7,8,8,7,8,8,8,9,8,7
"27-01-2013",5,5,5,4,4,5,5,7,7,9,7,9,8,7,6,7,7,12,13,12,11,9,7,7
"28-01-2013",7,5,6,6,5,6,29,37,31,37,15,9,8,7,8,8,6,18,26,27,21,37,41,26
"29-01-2013",11,11,8,6,5,6,17,77,141,90,39,8,7,7,7,6,10,13,26,36,20,50,20,16
"30-01-2013",11,11,7,6,8,11,58,84,72,41,50,40,22,14,11,10,10,27,92,69,93,46,50,72
"31-01-2013",61,54,28,25,32,35,79,156,219,116,98,37,14,22,21,24,40,31,44,26,19,16,37,69
"01-02-2013",44,69,40,14,18,10,43,105,71,70,41,14,12,12,9,12,18,39,84,148,139,79,28,61
"02-02-2013",68,103,92,43,42,40,24,24,47,94,65,21,14,17,20,8,9,9,9,19,20,22,16,32
"03-02-2013",46,27,7,10,20,15,18,21,16,13,12,8,6,5,4,3,3,5,16,63,56,50,48,14
"04-02-2013",9,8,5,5,5,6,19,88,98,70,24,20,21,10,8,7,8,22,64,62,73,46,19,58
"05-02-2013",60,28,15,12,7,8,18,40,119,48,17,15,16,9,8,7,10,11,17,19,15,31,20,11
"06-02-2013",8,11,21,11,4,11,22,95,85,40,17,10,10,10,12,17,13,19,35,52,28,38,49,46
"07-02-2013",30,23,12,12,10,19,23,63,62,65,57,8,8,10,8,7,11,10,11,28,21,18,15,10
"08-02-2013",9,10,7,4,3,4,12,31,59,43,21,13,9,9,9,9,8,9,11,12,12,8,8,8
"09-02-2013",8,7,6,6,6,6,6,6,7,9,7,6,6,6,6,5,6,7,8,9,8,7,7,7
"10-02-2013",7,6,6,6,5,6,7,6,7,8,8,7,6,5,5,5,5,5,6,6,8,11,10,10
"11-02-2013",15,11,7,6,5,5,5,8,8,8,8,7,5,5,6,6,5,6,7,12,10,9,7,7
"12-02-2013",6,9,8,6,5,5,6,8,11,12,9,9,8,6,6,7,7,7,9,11,12,12,17,13
"13-02-2013",13,10,8,7,6,5,5,7,8,9,9,8,8,7,7,7,7,6,7,12,13,10,9,7
"14-02-2013",7,6,6,5,5,5,6,8,15,20,22,13,9,7,7,7,6,6,7,7,5,7,6,5
"15-02-2013",5,5,5,5,5,5,5,7,11,9,7,6,6,6,6,6,7,8,9,9,9,9,8,8
"16-02-2013",6,6,6,6,6,6,6,14,11,8,7,6,6,6,6,5,5,5,5,5,6,6,5,5
"17-02-2013",5,5,4,4,4,4,4,4,5,5,4,5,5,5,5,-9999,6,6,6,5,5,5,6,6
"18-02-2013",5,5,5,5,5,5,5,6,14,11,9,9,8,8,9,8,7,7,9,9,9,9,7,6
"19-02-2013",6,5,5,5,5,5,5,7,8,9,8,8,7,6,5,6,6,6,8,8,8,8,7,7
"20-02-2013",6,6,6,6,5,6,7,16,20,21,12,8,7,6,6,6,7,7,7,9,9,9,8,6
"21-02-2013",6,6,5,5,5,6,9,21,38,44,37,16,9,8,11,12,15,13,10,10,10,10,8,6
"22-02-2013",6,6,5,4,5,4,4,6,6,7,6,6,6,7,7,7,7,6,7,8,8,9,9,7
"23-02-2013",6,6,6,6,6,6,8,9,11,14,10,8,7,6,6,7,7,7,7,8,9,9,8,8
"24-02-2013",8,8,7,7,6,6,7,7,10,9,7,6,7,6,6,6,5,6,7,9,10,11,8,9
"25-02-2013",9,10,10,8,7,7,8,21,38,27,13,10,8,8,8,7,6,7,8,9,9,9,8,6
"26-02-2013",6,5,6,5,5,5,6,9,11,8,7,7,6,5,5,6,6,4,6,6,6,7,6,6
"27-02-2013",7,7,6,6,6,6,7,10,22,13,9,6,5,5,5,5,6,6,6,7,8,11,8,7
"28-02-2013",6,6,6,5,5,4,5,7,8,8,7,6,6,6,7,7,6,6,7,9,9,8,7,7
"01-03-2013",7,6,6,6,8,6,6,14,27,27,10,6,5,5,5,5,6,6,7,11,13,11,11,12
"02-03-2013",9,7,6,6,6,6,10,12,21,14,8,6,6,6,6,6,5,6,6,6,6,6,5,5
"03-03-2013",4,4,4,5,4,4,5,5,5,4,4,5,5,4,5,5,4,4,5,6,7,8,7,7
"04-03-2013",8,6,5,6,6,7,13,16,11,12,10,7,7,6,5,5,5,5,8,9,10,10,10,8
"05-03-2013",7,7,6,5,5,5,8,15,30,20,10,8,7,8,7,7,6,6,7,8,8,9,7,7
"06-03-2013",6,8,6,6,5,6,13,11,18,19,11,8,6,5,6,6,5,6,7,8,8,8,8,6
"07-03-2013",7,6,6,5,5,5,6,7,9,9,7,7,5,6,6,6,6,5,5,6,6,5,5,6
"08-03-2013",5,4,5,5,4,5,5,6,8,7,6,6,6,6,6,6,6,7,7,7,10,13,12,10
"09-03-2013",9,7,6,7,6,7,7,13,11,12,9,7,6,5,6,6,6,6,7,8,8,7,8,8
"10-03-2013",8,9,9,9,7,8,7,8,10,10,8,7,5,6,4,4,5,5,5,6,8,10,10,10
"11-03-2013",9,8,7,6,6,6,7,11,27,24,15,10,6,5,5,5,5,4,4,4,4,5,4,5
"12-03-2013",5,5,5,5,5,5,7,8,9,9,8,7,6,5,4,4,4,4,5,5,5,6,6,6
"13-03-2013",5,5,5,5,5,5,6,11,21,10,6,7,6,5,5,5,5,5,6,6,6,7,8,7
"14-03-2013",8,7,6,6,5,5,6,10,10,10,9,8,8,8,8,6,8,9,9,6,5,6,5,4
"15-03-2013",5,5,5,5,5,4,5,7,7,7,4,5,4,4,5,4,4,4,4,5,5,5,5,5
"16-03-2013",5,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,5,5,5,4,4
"17-03-2013",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,5,5
"18-03-2013",4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,-9999,-9999,5
"19-03-2013",4,5,4,4,4,5,7,11,9,8,6,6,5,5,4,4,4,5,6,6,6,6,8,9
"20-03-2013",7,9,8,6,5,5,6,9,25,26,12,9,7,6,5,5,6,6,6,7,7,7,7,6
"21-03-2013",6,5,5,5,5,4,5,7,11,9,8,7,5,6,5,5,4,6,6,7,6,6,4,4
"22-03-2013",4,4,4,3,4,3,4,7,7,5,4,4,4,4,4,4,4,4,5,5,5,5,5,4
"23-03-2013",4,4,3,4,4,4,5,5,6,6,5,4,5,4,4,4,5,5,5,5,6,6,6,7
"24-03-2013",10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,4,3,4,4,5,5,6,23
"25-03-2013",5,4,4,-9999,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"26-03-2013",-9999,-9999,-9999,-9999,4,4,4,7,10,7,5,4,4,4,4,4,4,4,5,4,4,5,6,5
"27-03-2013",5,5,5,4,4,4,5,7,11,12,8,6,5,5,5,5,-9999,-9999,-9999,5,-9999,-9999,-9999,-9999
"28-03-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"29-03-2013",3,3,3,3,3,3,4,-9999,-9999,-9999,-9999,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"30-03-2013",-9999,-9999,-9999,-9999,5,4,4,4,5,4,4,5,4,4,5,4,4,4,5,5,5,5,5,6
"31-03-2013",5,5,5,5,5,5,5,6,6,5,6,6,5,6,5,6,5,6,6,6,10,9,6,6
"01-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"02-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"03-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"04-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"05-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"06-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"07-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"08-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"09-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"10-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"11-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"12-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"13-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"14-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"15-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"16-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"17-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"18-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"19-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"20-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"21-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"22-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"23-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"24-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"25-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"26-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"27-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"28-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"29-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"30-04-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"01-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"02-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"03-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"04-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"05-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"06-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"07-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"08-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"09-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"10-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"11-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"12-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"13-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"14-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"15-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"16-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"17-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"18-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"19-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"20-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"21-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"22-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"23-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"24-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"25-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"26-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"27-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"28-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"29-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"30-05-2013",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
