"01-01-2014",3,10,17,3,2,2,2,3,5,7,5,7,5,4,4,2,3,5,3,6,13,3,3,3
"02-01-2014",3,2,3,3,5,8,9,37,34,12,8,4,2,4,3,2,2,2,5,6,26,37,43,15
"03-01-2014",36,12,10,23,4,23,90,132,164,-9999,19,6,7,5,3,2,4,27,55,68,37,96,57,90
"04-01-2014",65,30,11,6,10,19,27,44,77,49,10,6,4,3,3,2,2,3,11,22,25,47,48,16
"05-01-2014",27,10,21,9,9,4,6,9,26,24,9,6,6,5,5,4,4,5,10,28,42,65,43,22
"06-01-2014",19,12,4,3,3,2,2,2,2,2,3,4,4,3,3,3,3,4,6,6,3,2,2,2
"07-01-2014",2,2,1,1,1,1,2,2,3,4,4,4,3,3,4,3,3,2,3,6,36,40,10,15
"08-01-2014",32,24,9,3,4,2,9,91,109,-9999,-9999,2,2,3,2,2,2,2,2,6,26,5,7,5
"09-01-2014",10,6,4,2,3,9,83,158,-9999,21,28,24,10,6,5,4,5,34,36,56,98,75,19,34
"10-01-2014",68,31,37,13,8,19,74,81,301,201,16,14,10,6,5,6,4,3,7,38,84,71,36,19
"11-01-2014",11,6,11,9,5,22,32,33,27,8,7,9,7,6,11,7,6,5,5,4,21,29,13,9
"12-01-2014",2,4,8,7,4,3,9,12,28,48,15,7,6,4,4,4,3,3,13,37,44,29,65,24
"13-01-2014",13,16,8,2,3,13,34,85,94,36,23,5,5,4,4,6,7,6,6,11,29,10,5,4
"14-01-2014",2,2,2,2,2,4,22,35,4,3,6,-9999,-9999,6,4,5,4,4,5,4,4,4,9,20
"15-01-2014",5,2,3,2,1,2,11,24,26,16,15,7,4,3,3,4,2,3,3,3,2,2,2,2
"16-01-2014",1,2,2,2,2,6,13,50,70,82,9,24,13,6,6,5,5,9,46,85,68,122,32,90
"17-01-2014",55,58,22,19,17,50,72,120,305,179,34,19,13,6,4,4,4,4,6,25,29,44,25,34
"18-01-2014",15,14,17,4,8,17,27,28,87,47,9,4,3,4,5,4,3,3,22,31,18,29,23,19
"19-01-2014",39,28,9,19,17,16,5,13,20,24,5,5,2,2,3,2,2,2,3,3,3,3,5,2
"20-01-2014",2,1,1,1,1,2,3,3,2,9,3,4,5,5,5,3,3,2,2,2,2,2,2,2
"21-01-2014",2,1,1,1,2,3,4,7,57,17,6,5,4,4,4,3,3,2,2,2,2,2,2,2
"22-01-2014",2,2,1,2,1,2,8,8,66,14,8,6,4,4,3,2,2,2,2,2,2,1,1,2
"23-01-2014",3,2,2,2,2,2,2,7,18,6,10,6,6,5,2,2,3,3,10,22,47,45,16,11
"24-01-2014",5,4,6,5,6,31,58,96,141,94,35,31,4,6,13,5,5,5,5,3,2,2,2,2
"25-01-2014",1,1,1,1,1,1,1,2,4,4,4,3,3,3,3,2,2,2,3,4,6,5,3,2
"26-01-2014",2,1,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,1
"27-01-2014",1,1,1,1,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,4,5,4,4,6,8,12,7,3
"28-01-2014",2,2,2,1,1,2,6,54,49,43,16,4,4,5,5,8,42,15,16,43,53,10,3,2
"29-01-2014",2,1,2,2,1,1,2,2,3,7,5,-9999,6,1,1,1,1,1,1,1,3,1,1,1
"30-01-2014",1,1,1,1,3,17,76,107,132,49,6,9,9,5,4,2,2,2,1,1,1,2,5,1
"31-01-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"01-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"02-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"03-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"04-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"05-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"06-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"07-02-2014",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,4,4,4,3,2,4,11,8,7,32,23
"08-02-2014",16,7,3,3,2,2,3,5,21,7,7,5,3,3,4,3,2,2,2,2,2,3,3,3
"09-02-2014",3,9,5,2,3,2,2,2,4,10,5,5,3,4,3,3,3,2,3,3,2,3,4,3
"10-02-2014",2,2,2,2,2,3,11,71,-9999,40,8,7,-9999,-9999,5,5,5,5,7,7,5,14,17,21
"11-02-2014",39,16,13,7,15,31,42,119,119,42,8,10,6,6,5,4,4,3,2,2,3,3,4,3
"12-02-2014",2,2,2,2,2,2,12,57,26,8,5,5,5,5,3,3,3,2,2,3,2,2,2,2
"13-02-2014",2,2,2,2,2,2,6,32,17,10,12,8,6,5,5,3,3,3,3,5,8,22,24,6
"14-02-2014",2,2,2,2,3,8,16,22,5,7,8,2,3,3,2,2,3,2,3,3,3,2,2,2
"15-02-2014",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,5,4,5
"16-02-2014",3,3,5,7,12,13,12,35,44,28,7,14,8,5,5,5,4,3,3,6,5,13,38,20
