COMPONENT PM10 (aerosol), day
STATION PATRA-1
20130426 00:00,39,1
20130427 00:00,32,1
20130428 00:00,27,1
20130429 00:00,35,1
20130430 00:00,-9999,0
20130501 00:00,-9999,0
20130502 00:00,-9999,0
20130503 00:00,36,1
20130504 00:00,35,1
20130505 00:00,50,1
20130506 00:00,45,1
20130507 00:00,40,1
20130508 00:00,29,1
20130509 00:00,23,1
20130510 00:00,21,1
20130511 00:00,20,1
20130512 00:00,24,1
20130513 00:00,20,1
20130514 00:00,19,1
20130515 00:00,18,1
20130516 00:00,26,1
20130517 00:00,35,1
20130518 00:00,81,1
20130519 00:00,121,1
20130520 00:00,88,1
20130521 00:00,37,1
20130522 00:00,50,1
20130523 00:00,112,1
20130524 00:00,37,1
20130525 00:00,25,1
20130526 00:00,23,1
20130527 00:00,19,1
20130528 00:00,-9999,0
20130529 00:00,228,1
20130530 00:00,-9999,0
20130531 00:00,20,1
20130601 00:00,-9999,0
20130602 00:00,30,1
20130603 00:00,19,1
20130604 00:00,27,1
20130605 00:00,21,1
20130606 00:00,16,1
20130607 00:00,36,1
20130608 00:00,30,1
20130609 00:00,22,1
20130610 00:00,24,1
20130611 00:00,32,1
20130612 00:00,28,1
20130613 00:00,22,1
20130614 00:00,22,1
20130615 00:00,21,1
20130616 00:00,23,1
20130617 00:00,32,1
20130618 00:00,38,1
20130619 00:00,27,1
20130620 00:00,-9999,0
20130621 00:00,33,1
20130622 00:00,33,1
20130623 00:00,32,1
20130624 00:00,27,1
20130625 00:00,28,1
20130626 00:00,25,1
20130627 00:00,26,1
20130628 00:00,25,1
20130629 00:00,21,1
20130630 00:00,17,1
20130701 00:00,24,1
20130702 00:00,29,1
20130703 00:00,23,1
20130704 00:00,23,1
20130705 00:00,31,1
20130706 00:00,31,1
20130707 00:00,31,1
20130708 00:00,37,1
20130709 00:00,40,1
20130710 00:00,37,1
20130711 00:00,30,1
20130712 00:00,29,1
20130713 00:00,31,1
20130714 00:00,30,1
20130715 00:00,36,1
20130716 00:00,34,1
20130717 00:00,36,1
20130718 00:00,29,1
20130719 00:00,28,1
20130720 00:00,-9999,0
20130721 00:00,48,1
20130722 00:00,36,1
20130723 00:00,32,1
20130724 00:00,37,1
20130725 00:00,40,1
20130726 00:00,38,1
20130727 00:00,41,1
20130728 00:00,-9999,0
20130729 00:00,52,1
20130730 00:00,42,1
20130731 00:00,47,1
20130801 00:00,45,1
20130802 00:00,33,1
20130803 00:00,35,1
20130804 00:00,30,1
20130805 00:00,28,1
20130806 00:00,21,1
20130807 00:00,32,1
20130808 00:00,33,1
20130809 00:00,32,1
20130810 00:00,31,1
20130811 00:00,32,1
20130812 00:00,45,1
20130813 00:00,56,1
20130814 00:00,48,1
20130815 00:00,43,1
20130816 00:00,50,1
20130817 00:00,51,1
20130818 00:00,38,1
20130819 00:00,37,1
20130820 00:00,43,1
20130821 00:00,44,1
20130822 00:00,32,1
20130823 00:00,-9999,0
20130824 00:00,44,1
20130825 00:00,40,1
20130826 00:00,41,1
20130827 00:00,47,1
20130828 00:00,46,1
20130829 00:00,34,1
20130830 00:00,22,1
20130831 00:00,22,1
20130901 00:00,29,1
20130902 00:00,37,1
20130903 00:00,35,1
20130904 00:00,41,1
20130905 00:00,40,1
20130906 00:00,22,1
20130907 00:00,28,1
20130908 00:00,28,1
20130909 00:00,43,1
20130910 00:00,38,1
20130911 00:00,44,1
20130912 00:00,43,1
20130913 00:00,25,1
20130914 00:00,18,1
20130915 00:00,14,1
20130916 00:00,30,1
20130917 00:00,-9999,0
20130918 00:00,-9999,0
20130919 00:00,-9999,0
20130920 00:00,-9999,0
20130921 00:00,-9999,0
20130922 00:00,-9999,0
20130923 00:00,-9999,0
20130924 00:00,-9999,0
20130925 00:00,-9999,0
20130926 00:00,-9999,0
20130927 00:00,-9999,0
20130928 00:00,-9999,0
20130929 00:00,-9999,0
20130930 00:00,-9999,0
20131001 00:00,-9999,0
20131002 00:00,-9999,0
20131003 00:00,-9999,0
20131004 00:00,-9999,0
20131005 00:00,-9999,0
20131006 00:00,-9999,0
20131007 00:00,-9999,0
20131008 00:00,-9999,0
20131009 00:00,-9999,0
20131010 00:00,-9999,0
20131011 00:00,-9999,0
20131012 00:00,-9999,0
20131013 00:00,-9999,0
20131014 00:00,-9999,0
20131015 00:00,-9999,0
20131016 00:00,-9999,0
20131017 00:00,-9999,0
20131018 00:00,-9999,0
20131019 00:00,-9999,0
20131020 00:00,-9999,0
20131021 00:00,-9999,0
20131022 00:00,-9999,0
20131023 00:00,-9999,0
20131024 00:00,-9999,0
20131025 00:00,-9999,0
20131026 00:00,-9999,0
20131027 00:00,-9999,0
20131028 00:00,-9999,0
20131029 00:00,-9999,0
20131030 00:00,-9999,0
20131031 00:00,-9999,0
20131101 00:00,-9999,0
20131102 00:00,-9999,0
20131103 00:00,-9999,0
20131104 00:00,-9999,0
20131105 00:00,-9999,0
20131106 00:00,-9999,0
20131107 00:00,-9999,0
20131108 00:00,-9999,0
20131109 00:00,-9999,0
20131110 00:00,-9999,0
20131111 00:00,-9999,0
20131112 00:00,-9999,0
20131113 00:00,-9999,0
20131114 00:00,-9999,0
20131115 00:00,-9999,0
20131116 00:00,-9999,0
20131117 00:00,-9999,0
20131118 00:00,-9999,0
20131119 00:00,-9999,0
20131120 00:00,-9999,0
20131121 00:00,-9999,0
20131122 00:00,-9999,0
20131123 00:00,-9999,0
20131124 00:00,-9999,0
20131125 00:00,-9999,0
20131126 00:00,-9999,0
20131127 00:00,-9999,0
20131128 00:00,-9999,0
20131129 00:00,-9999,0
20131130 00:00,-9999,0
20131201 00:00,-9999,0
20131202 00:00,-9999,0
20131203 00:00,-9999,0
20131204 00:00,-9999,0
20131205 00:00,-9999,0
20131206 00:00,-9999,0
20131207 00:00,-9999,0
20131208 00:00,-9999,0
20131209 00:00,-9999,0
20131210 00:00,-9999,0
20131211 00:00,-9999,0
20131212 00:00,33,1
20131213 00:00,55,1
20131214 00:00,39,1
20131215 00:00,41,1
20131216 00:00,35,1
20131217 00:00,-9999,0
20131218 00:00,-9999,0
20131219 00:00,45,1
20131220 00:00,48,1
20131221 00:00,48,1
20131222 00:00,55,1
20131223 00:00,58,1
20131224 00:00,54,1
20131225 00:00,42,1
20131226 00:00,68,1
20131227 00:00,49,1
20131228 00:00,20,1
20131229 00:00,53,1
20131230 00:00,76,1
20131231 00:00,113,1
