COMPONENT PM10 (aerosol), day
STATION PIREAUS-1
20110101 00:00,76,1
20110102 00:00,60,1
20110103 00:00,53,1
20110104 00:00,36,1
20110105 00:00,46,1
20110106 00:00,40,1
20110107 00:00,43,1
20110108 00:00,56,1
20110109 00:00,86,1
20110110 00:00,69,1
20110111 00:00,51,1
20110112 00:00,43,1
20110113 00:00,34,1
20110114 00:00,54,1
20110115 00:00,-9999,0
20110116 00:00,-9999,0
20110117 00:00,-9999,0
20110118 00:00,-9999,0
20110119 00:00,-9999,0
20110120 00:00,68,1
20110121 00:00,45,1
20110122 00:00,32,1
20110123 00:00,28,1
20110124 00:00,41,1
20110125 00:00,34,1
20110126 00:00,50,1
20110127 00:00,60,1
20110128 00:00,32,1
20110129 00:00,37,1
20110130 00:00,38,1
20110131 00:00,47,1
20110201 00:00,47,1
20110202 00:00,44,1
20110203 00:00,20,1
20110204 00:00,26,1
20110205 00:00,-9999,0
20110206 00:00,-9999,0
20110207 00:00,-9999,0
20110208 00:00,-9999,0
20110209 00:00,-9999,0
20110210 00:00,-9999,0
20110211 00:00,-9999,0
20110212 00:00,-9999,0
20110213 00:00,-9999,0
20110214 00:00,-9999,0
20110215 00:00,50,1
20110216 00:00,47,1
20110217 00:00,45,1
20110218 00:00,40,1
20110219 00:00,32,1
20110220 00:00,27,1
20110221 00:00,26,1
20110222 00:00,25,1
20110223 00:00,28,1
20110224 00:00,29,1
20110225 00:00,19,1
20110226 00:00,32,1
20110227 00:00,29,1
20110228 00:00,41,1
20110301 00:00,43,1
20110302 00:00,38,1
20110303 00:00,36,1
20110304 00:00,39,1
20110305 00:00,39,1
20110306 00:00,45,1
20110307 00:00,19,1
20110308 00:00,20,1
20110309 00:00,28,1
20110310 00:00,44,1
20110311 00:00,62,1
20110312 00:00,66,1
20110313 00:00,53,1
20110314 00:00,48,1
20110315 00:00,36,1
20110316 00:00,34,1
20110317 00:00,33,1
20110318 00:00,57,1
20110319 00:00,40,1
20110320 00:00,28,1
20110321 00:00,40,1
20110322 00:00,47,1
20110323 00:00,43,1
20110324 00:00,53,1
20110325 00:00,71,1
20110326 00:00,50,1
20110327 00:00,40,1
20110328 00:00,50,1
20110329 00:00,59,1
20110330 00:00,62,1
20110331 00:00,51,1
20110401 00:00,44,1
20110402 00:00,27,1
20110403 00:00,35,1
20110404 00:00,41,1
20110405 00:00,56,1
20110406 00:00,68,1
20110407 00:00,44,1
20110408 00:00,47,1
20110409 00:00,45,1
20110410 00:00,42,1
20110411 00:00,48,1
20110412 00:00,35,1
20110413 00:00,50,1
20110414 00:00,-9999,0
20110415 00:00,-9999,0
20110416 00:00,-9999,0
20110417 00:00,-9999,0
20110418 00:00,-9999,0
20110419 00:00,-9999,0
20110420 00:00,-9999,0
20110421 00:00,-9999,0
20110422 00:00,-9999,0
20110423 00:00,-9999,0
20110424 00:00,-9999,0
20110425 00:00,-9999,0
20110426 00:00,-9999,0
20110427 00:00,-9999,0
20110428 00:00,-9999,0
20110429 00:00,-9999,0
20110430 00:00,-9999,0
20110501 00:00,-9999,0
20110502 00:00,-9999,0
20110503 00:00,-9999,0
20110504 00:00,79,1
20110505 00:00,34,1
20110506 00:00,33,1
20110507 00:00,36,1
20110508 00:00,36,1
20110509 00:00,47,1
20110510 00:00,41,1
20110511 00:00,39,1
20110512 00:00,24,1
20110513 00:00,29,1
20110514 00:00,38,1
20110515 00:00,44,1
20110516 00:00,49,1
20110517 00:00,44,1
20110518 00:00,33,1
20110519 00:00,33,1
20110520 00:00,36,1
20110521 00:00,55,1
20110522 00:00,43,1
20110523 00:00,44,1
20110524 00:00,38,1
20110525 00:00,41,1
20110526 00:00,55,1
20110527 00:00,43,1
20110528 00:00,38,1
20110529 00:00,45,1
20110530 00:00,50,1
20110531 00:00,54,1
20110601 00:00,47,1
20110602 00:00,47,1
20110603 00:00,50,1
20110604 00:00,45,1
20110605 00:00,40,1
20110606 00:00,51,1
20110607 00:00,47,1
20110608 00:00,48,1
20110609 00:00,56,1
20110610 00:00,49,1
20110611 00:00,32,1
20110612 00:00,32,1
20110613 00:00,29,1
20110614 00:00,41,1
20110615 00:00,40,1
20110616 00:00,37,1
20110617 00:00,46,1
20110618 00:00,44,1
20110619 00:00,46,1
20110620 00:00,43,1
20110621 00:00,51,1
20110622 00:00,42,1
20110623 00:00,34,1
20110624 00:00,35,1
20110625 00:00,51,1
20110626 00:00,34,1
20110627 00:00,36,1
20110628 00:00,35,1
20110629 00:00,34,1
20110630 00:00,41,1
20110701 00:00,41,1
20110702 00:00,32,1
20110703 00:00,33,1
20110704 00:00,37,1
20110705 00:00,40,1
20110706 00:00,41,1
20110707 00:00,36,1
20110708 00:00,40,1
20110709 00:00,35,1
20110710 00:00,27,1
20110711 00:00,39,1
20110712 00:00,36,1
20110713 00:00,43,1
20110714 00:00,39,1
20110715 00:00,41,1
20110716 00:00,45,1
20110717 00:00,57,1
20110718 00:00,53,1
20110719 00:00,-9999,0
20110720 00:00,-9999,0
20110721 00:00,-9999,0
20110722 00:00,-9999,0
20110723 00:00,-9999,0
20110724 00:00,-9999,0
20110725 00:00,-9999,0
20110726 00:00,-9999,0
20110727 00:00,-9999,0
20110728 00:00,-9999,0
20110729 00:00,-9999,0
20110730 00:00,-9999,0
20110731 00:00,-9999,0
20110801 00:00,-9999,0
20110802 00:00,-9999,0
20110803 00:00,-9999,0
20110804 00:00,-9999,0
20110805 00:00,-9999,0
20110806 00:00,-9999,0
20110807 00:00,-9999,0
20110808 00:00,-9999,0
20110809 00:00,-9999,0
20110810 00:00,-9999,0
20110811 00:00,-9999,0
20110812 00:00,-9999,0
20110813 00:00,-9999,0
20110814 00:00,-9999,0
20110815 00:00,-9999,0
20110816 00:00,-9999,0
20110817 00:00,-9999,0
20110818 00:00,-9999,0
20110819 00:00,-9999,0
20110820 00:00,-9999,0
20110821 00:00,-9999,0
20110822 00:00,-9999,0
20110823 00:00,-9999,0
20110824 00:00,-9999,0
20110825 00:00,48,1
20110826 00:00,38,1
20110827 00:00,35,1
20110828 00:00,32,1
20110829 00:00,35,1
20110830 00:00,-9999,0
20110831 00:00,-9999,0
20110901 00:00,47,1
20110902 00:00,54,1
20110903 00:00,60,1
20110904 00:00,42,1
20110905 00:00,37,1
20110906 00:00,47,1
20110907 00:00,49,1
20110908 00:00,51,1
20110909 00:00,56,1
20110910 00:00,53,1
20110911 00:00,39,1
20110912 00:00,42,1
20110913 00:00,41,1
20110914 00:00,41,1
20110915 00:00,46,1
20110916 00:00,-9999,0
20110917 00:00,-9999,0
20110918 00:00,-9999,0
20110919 00:00,-9999,0
20110920 00:00,48,1
20110921 00:00,31,1
20110922 00:00,24,1
20110923 00:00,45,1
20110924 00:00,-9999,0
20110925 00:00,-9999,0
20110926 00:00,59,1
20110927 00:00,37,1
20110928 00:00,42,1
20110929 00:00,39,1
20110930 00:00,49,1
20111001 00:00,31,1
20111002 00:00,32,1
20111003 00:00,41,1
20111004 00:00,45,1
20111005 00:00,55,1
20111006 00:00,50,1
20111007 00:00,51,1
20111008 00:00,32,1
20111009 00:00,25,1
20111010 00:00,17,1
20111011 00:00,21,1
20111012 00:00,35,1
20111013 00:00,46,1
20111014 00:00,41,1
20111015 00:00,23,1
20111016 00:00,15,1
20111017 00:00,21,1
20111018 00:00,34,1
20111019 00:00,43,1
20111020 00:00,44,1
20111021 00:00,49,1
20111022 00:00,58,1
20111023 00:00,46,1
20111024 00:00,44,1
20111025 00:00,-9999,0
20111026 00:00,-9999,0
20111027 00:00,54,1
20111028 00:00,35,1
20111029 00:00,30,1
20111030 00:00,37,1
20111031 00:00,40,1
20111101 00:00,53,1
20111102 00:00,49,1
20111103 00:00,56,1
20111104 00:00,62,1
20111105 00:00,77,1
20111106 00:00,43,1
20111107 00:00,52,1
20111108 00:00,43,1
20111109 00:00,54,1
20111110 00:00,58,1
20111111 00:00,52,1
20111112 00:00,35,1
20111113 00:00,-9999,0
20111114 00:00,-9999,0
20111115 00:00,-9999,0
20111116 00:00,44,1
20111117 00:00,44,1
20111118 00:00,44,1
20111119 00:00,-9999,0
20111120 00:00,90,1
20111121 00:00,80,1
20111122 00:00,76,1
20111123 00:00,64,1
20111124 00:00,57,1
20111125 00:00,39,1
20111126 00:00,40,1
20111127 00:00,45,1
20111128 00:00,82,1
20111129 00:00,69,1
20111130 00:00,60,1
20111201 00:00,95,1
20111202 00:00,109,1
20111203 00:00,90,1
20111204 00:00,114,1
20111205 00:00,-9999,0
20111206 00:00,-9999,0
20111207 00:00,47,1
20111208 00:00,31,1
20111209 00:00,39,1
20111210 00:00,77,1
20111211 00:00,97,1
20111212 00:00,77,1
20111213 00:00,85,1
20111214 00:00,51,1
20111215 00:00,55,1
20111216 00:00,44,1
20111217 00:00,34,1
20111218 00:00,36,1
20111219 00:00,22,1
20111220 00:00,21,1
20111221 00:00,24,1
20111222 00:00,24,1
20111223 00:00,15,1
20111224 00:00,32,1
20111225 00:00,31,1
20111226 00:00,26,1
20111227 00:00,32,1
20111228 00:00,46,1
20111229 00:00,57,1
20111230 00:00,52,1
20111231 00:00,41,1
